,projectid,project_oid,subject,category_name,area_name,region_name,price,rooms,size,ward_name,price_million_per_m2,street_name,area_v2,facilities_key,surrounding_key,investor_id,investor_name
1992,10,1054221343,3786,0,91,2,2400000000.0,2.0,75.0,25,32.0,168,91,284,112,9,521
1993,10,1054221343,900,0,91,2,2400000000.0,2.0,75.0,25,32.0,168,91,284,112,9,521
1994,10,1054221343,3665,0,91,2,2400000000.0,2.0,75.0,25,32.0,168,91,284,112,9,521
1995,4446,1152708619,3272,0,1,36,2070000000.0,2.0,52.0,371,39.80769230769231,789,1,594,229,369,343
2001,4446,1152708619,2454,0,1,36,1950000000.0,2.0,65.0,371,30.0,789,1,594,229,369,343
2002,4446,1152708619,6990,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2003,4446,1152708619,6878,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2004,4446,1152708619,3277,0,1,36,1950000000.0,2.0,61.0,371,31.9672131147541,342,1,594,229,369,343
2008,4446,1152708619,9327,0,1,36,1870000000.0,2.0,66.0,371,28.33333333333333,789,1,594,229,369,343
2009,4446,1152708619,3138,0,1,36,1950000000.0,2.0,66.0,371,29.545454545454547,789,1,594,229,369,343
2011,4446,1152708619,6336,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2013,4446,1152708619,7487,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2016,4446,1152708619,3184,0,1,36,2100000000.0,2.0,65.5999,371,32.01224392110353,789,1,594,229,369,343
2017,4446,1152708619,2322,0,1,36,2100000000.0,2.0,65.5,371,32.06106870229008,789,1,594,229,369,343
2018,4446,1152708619,3148,0,1,36,2100000000.0,2.0,65.5,371,32.06106870229008,789,1,594,229,369,343
2019,4446,1152708619,5763,0,1,36,2100000000.0,2.0,65.5,371,32.06106870229008,789,1,594,229,369,343
2020,4446,1152708619,2255,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2021,4446,1152708619,3173,0,1,36,2100000000.0,2.0,65.0,371,32.30769230769231,789,1,594,229,369,343
2022,4446,1152708619,2726,0,1,36,2100000000.0,2.0,65.0,371,32.30769230769231,789,1,594,229,369,343
2023,4446,1152708619,1964,0,1,36,2070000000.0,2.0,65.5,371,31.603053435114504,789,1,594,229,369,343
2024,4446,1152708619,2097,0,1,36,2070000000.0,2.0,65.5,371,31.603053435114504,789,1,594,229,369,343
2026,4446,1152708619,7427,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2027,4446,1152708619,7024,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2028,4446,1152708619,5575,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2033,4446,1152708619,5286,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2034,4446,1152708619,5764,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2036,4446,1152708619,1991,0,1,36,2250000000.0,2.0,65.58,371,34.3092406221409,342,1,594,229,369,343
2037,4446,1152708619,10508,0,1,36,1980000000.0,2.0,65.0,371,30.46153846153846,789,1,594,229,369,343
2038,4446,1152708619,3395,0,1,36,1990000000.0,2.0,65.0,371,30.615384615384617,789,1,594,229,369,343
2040,4446,1152708619,1497,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2042,4446,1152708619,4171,0,1,36,2000000000.0,2.0,66.0,371,30.303030303030305,789,1,594,229,369,343
2043,4446,1152708619,2220,0,1,36,1650000000.0,2.0,52.0,371,31.73076923076923,789,1,594,229,369,343
2044,4446,1152708619,5287,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2045,4446,1152708619,3396,0,1,36,1990000000.0,2.0,65.0,371,30.615384615384617,789,1,594,229,369,343
2046,4446,1152708619,10340,0,1,36,1950000000.0,2.0,65.0,371,30.0,789,1,594,229,369,343
2049,4446,1152708619,9837,0,1,36,1700000000.0,2.0,52.0,371,32.69230769230769,789,1,594,229,369,343
2051,4446,1152708619,3171,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2052,4446,1152708619,7023,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2053,4446,1152708619,3393,0,1,36,1700000000.0,2.0,52.0,371,32.69230769230769,789,1,594,229,369,343
2054,4446,1152708619,7873,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2056,4446,1152708619,3168,0,1,36,2000000000.0,2.0,65.5998,371,30.487897828956797,789,1,594,229,369,343
2057,4446,1152708619,3168,0,1,36,2000000000.0,2.0,65.5,371,30.53435114503817,789,1,594,229,369,343
2058,4446,1152708619,5568,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2059,4446,1152708619,6940,0,1,36,1990000000.0,2.0,65.0,371,30.615384615384617,789,1,594,229,369,343
2060,4446,1152708619,7430,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2061,4446,1152708619,3185,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2062,4446,1152708619,3221,0,1,36,2050000000.0,2.0,66.0,371,31.060606060606062,789,1,594,229,369,343
2064,4446,1152708619,7876,0,1,36,2000000000.0,2.0,65.0,371,30.76923076923077,789,1,594,229,369,343
2066,4434,347764551,6667,0,109,2,1500000000.0,2.0,55.0,164,27.272727272727277,70,109,594,229,415,656
2067,4434,347764551,7213,0,109,2,1500000000.0,2.0,54.0,164,27.77777777777778,1225,109,594,229,415,656
2068,4434,347764551,9872,0,109,2,1550000000.0,2.0,54.0,164,28.703703703703702,1225,109,594,229,415,656
2069,4434,347764551,10323,0,109,2,1550000000.0,2.0,56.0,164,27.678571428571427,1225,109,594,229,415,656
2070,4434,347764551,9794,0,109,2,1450000000.0,2.0,50.5,164,28.712871287128717,1225,109,594,229,415,656
2072,4434,347764551,4906,0,109,2,1550000000.0,2.0,54.0,164,28.703703703703702,1225,109,594,229,415,656
2073,4434,347764551,6558,0,109,2,1550000000.0,2.0,54.0,164,28.703703703703702,1225,109,594,229,415,656
2074,4434,347764551,9718,0,109,2,2500000000.0,2.0,69.04,164,36.2108922363847,1225,109,594,229,415,656
2075,3892,824454273,7053,0,118,1,1750000000.0,2.0,48.6199,220,35.99349237657832,729,118,594,229,222,3
2076,3892,824454273,642,0,118,1,1800000000.0,2.0,48.6198,220,37.02195401873311,729,118,594,229,222,3
2079,3892,824454273,7060,0,118,1,3100000000.0,2.0,72.0,220,43.05555555555556,729,118,594,229,222,3
2080,3892,824454273,1024,0,118,1,3100000000.0,2.0,72.0,220,43.05555555555556,76,118,594,229,222,3
2082,3892,824454273,5238,0,118,1,1650000000.0,2.0,48.6198,220,33.936791183838686,729,118,594,229,222,3
2084,3892,824454273,1042,0,118,1,3100000000.0,2.0,72.0,220,43.05555555555556,729,118,594,229,222,3
2085,3892,824454273,1047,0,118,1,1650000000.0,2.0,48.6198,220,33.936791183838686,729,118,594,229,222,3
2089,3892,824454273,1021,0,118,1,1800000000.0,2.0,48.62,220,37.021801727684085,729,118,594,229,222,3
2090,3892,824454273,7763,0,118,1,1750000000.0,2.0,48.6198,220,35.99356640710163,729,118,594,229,222,3
2092,3892,824454273,9029,0,118,1,1650000000.0,2.0,48.6198,220,33.936791183838686,729,118,594,229,222,3
2095,3892,824454273,9118,0,118,1,1650000000.0,2.0,49.0,220,33.673469387755105,729,118,594,229,222,3
2096,3892,824454273,9119,0,118,1,1650000000.0,2.0,48.6198,220,33.936791183838686,729,118,594,229,222,3
2099,3892,824454273,8829,0,118,1,1650000000.0,2.0,48.0,220,34.375,729,118,594,229,222,3
2100,3892,824454273,1032,0,118,1,2400000000.0,2.0,49.0,220,48.97959183673469,76,118,594,229,222,3
2101,3892,824454273,1023,0,118,1,1780000000.0,2.0,48.0,220,37.083333333333336,76,118,594,229,222,3
2102,3892,824454273,5406,0,118,1,2300000000.0,2.0,49.0,220,46.93877551020408,76,118,594,229,222,3
2115,4610,33514135,8825,0,102,5,2050000000.0,2.0,72.0,109,28.47222222222222,409,102,594,229,1888,208
2116,4610,33514135,7736,0,102,5,1900000000.0,2.0,72.0,109,26.38888888888889,409,102,594,229,1888,208
2117,4610,33514135,1960,0,102,5,1950000000.0,2.0,72.0,109,27.08333333333333,1016,102,594,229,1888,208
2118,4610,33514135,3120,0,102,5,1780000000.0,2.0,72.0,109,24.72222222222222,409,102,594,229,1888,208
2119,4610,33514135,6988,0,102,5,1900000000.0,2.0,72.0,109,26.38888888888889,409,102,594,229,1888,208
2120,4610,33514135,2615,0,102,5,2350000000.0,2.0,72.0,109,32.638888888888886,409,102,594,229,1888,208
2123,4711,586324610,4725,0,110,36,1600000000.0,2.0,68.0,31,23.529411764705884,192,110,594,229,1164,422
2125,4701,1737799160,9659,0,114,38,906000000.0,2.0,50.0,11,18.12,895,114,594,229,1933,607
2126,4701,1737799160,5167,0,114,38,906000000.0,2.0,50.0,11,18.12,895,114,594,229,1933,607
2127,4701,1737799160,8184,0,114,38,199000000.0,2.0,50.0,11,3.98,129,114,594,229,1933,607
2128,4701,1737799160,4767,0,114,38,950000000.0,2.0,70.0,11,13.571428571428571,895,114,594,229,1933,607
2129,4701,1737799160,8465,0,114,38,900000000.0,2.0,50.0,11,18.0,895,114,594,229,1933,607
2130,4701,1737799160,9105,0,114,38,1064000000.0,2.0,60.0,11,17.733333333333334,895,114,594,229,1933,607
2132,4509,1627138744,1957,0,72,11,3000000000.0,2.0,55.0,149,54.54545454545455,768,72,594,229,458,508
2134,4667,1159815166,7408,3,0,2,1100000000.0,2.2908415841584158,100.0,313,11.0,379,0,594,229,1915,214
2136,4740,599194929,4449,3,8,19,1600000000.0,2.2908415841584158,100.0,355,16.0,318,8,425,185,1218,204
2149,4635,409640222,4654,0,71,11,4300000000.0,2.0,67.0,180,64.17910447761194,576,71,594,229,53,520
2159,4754,1098746375,9891,1,61,10,3700000000.0,2.0,100.0,103,37.0,415,61,333,185,1204,49
2163,4750,1578427099,3431,3,91,2,1999999000.0,2.2908415841584158,90.6998,258,22.050754246426123,808,91,577,185,1415,20
2166,4748,1769492153,7905,3,18,42,3300000000.0,2.2908415841584158,102.0,360,32.35294117647059,1105,18,418,185,1952,71
2167,4748,1769492153,10222,3,18,42,1900000000.0,2.2908415841584158,100.0,360,19.0,646,18,418,185,1952,71
2168,4748,1769492153,10196,3,18,42,1700000000.0,2.2908415841584158,100.0,360,17.0,646,18,418,185,1952,71
2171,3436,311673305,9008,3,18,42,1300000000.0,2.2908415841584158,80.0,362,16.25,433,18,594,194,1002,34
2172,4152,1840440269,1223,0,54,36,3250000000.0,2.0,72.0,171,45.138888888888886,288,54,594,229,222,3
2173,4152,1840440269,6151,0,54,36,3200000000.0,2.0,89.0,171,35.95505617977528,288,54,594,229,222,3
2174,4152,1840440269,9950,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2175,4152,1840440269,8202,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2176,4152,1840440269,5261,0,54,36,3200000000.0,2.0,89.0,171,35.95505617977528,288,54,594,229,222,3
2177,4152,1840440269,6221,0,54,36,3430000000.0,2.0,89.0,171,38.53932584269663,288,54,594,229,222,3
2178,4152,1840440269,3908,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2179,4152,1840440269,5226,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2180,4152,1840440269,845,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2181,4152,1840440269,1222,0,54,36,2900000000.0,2.0,69.0,171,42.028985507246375,288,54,594,229,222,3
2182,4152,1840440269,1733,0,54,36,3500000000.0,2.0,72.0,171,48.61111111111112,288,54,594,229,222,3
2183,4152,1840440269,3859,0,54,36,3400000000.0,2.0,72.0,171,47.22222222222222,288,54,594,229,222,3
2184,4152,1840440269,10230,0,54,36,3400000000.0,2.0,72.0,171,47.22222222222222,288,54,594,229,222,3
2185,4152,1840440269,5856,0,54,36,3590000000.0,2.0,72.0,171,49.86111111111112,288,54,594,229,222,3
2186,4152,1840440269,5268,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2187,4152,1840440269,7252,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2188,4152,1840440269,8188,0,54,36,3000000000.0,2.0,72.0,171,41.66666666666666,288,54,594,229,222,3
2190,4152,1840440269,3865,0,54,36,3200000000.0,2.0,89.0,171,35.95505617977528,288,54,594,229,222,3
2191,4152,1840440269,4024,0,54,36,3430000000.0,2.0,89.0,171,38.53932584269663,288,54,594,229,222,3
2195,4152,1840440269,8803,0,54,36,3100000000.0,2.0,72.0,171,43.05555555555556,288,54,594,229,222,3
2196,4152,1840440269,8972,0,54,36,3100000000.0,2.0,72.0,171,43.05555555555556,288,54,594,229,222,3
2198,4152,1840440269,7151,0,54,36,3100000000.0,2.0,68.0,171,45.588235294117645,288,54,594,229,222,3
2199,4152,1840440269,6170,0,54,36,3100000000.0,2.0,68.0,171,45.588235294117645,288,54,594,229,222,3
2200,4152,1840440269,2616,0,54,36,3200000000.0,2.0,65.0,171,49.23076923076923,288,54,594,229,222,3
2201,4152,1840440269,7315,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,288,54,594,229,222,3
2202,4152,1840440269,7335,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,288,54,594,229,222,3
2203,4152,1840440269,9303,0,54,36,2500000000.0,2.0,68.0,171,36.76470588235294,288,54,594,229,222,3
2204,4152,1840440269,7948,0,54,36,3200000000.0,2.0,89.0,171,35.95505617977528,288,54,594,229,222,3
2205,4152,1840440269,5089,0,54,36,3300000000.0,2.0,89.0,171,37.07865168539326,288,54,594,229,222,3
2206,4152,1840440269,10541,0,54,36,3430000000.0,2.0,89.0,171,38.53932584269663,288,54,594,229,222,3
2207,4152,1840440269,3696,0,54,36,4500000000.0,2.0,89.0,171,50.561797752808985,288,54,594,229,222,3
2208,4152,1840440269,8777,0,54,36,4500000000.0,2.0,89.0,171,50.561797752808985,288,54,594,229,222,3
2209,4152,1840440269,4589,0,54,36,4750000000.0,2.0,89.0,171,53.37078651685393,288,54,594,229,222,3
2211,4152,1840440269,4043,0,54,36,3300000000.0,2.0,89.0,171,37.07865168539326,288,54,594,229,222,3
2213,4152,1840440269,7182,0,54,36,3300000000.0,2.0,89.0,171,37.07865168539326,288,54,594,229,222,3
2214,4152,1840440269,847,0,54,36,3300000000.0,2.0,89.0,171,37.07865168539326,288,54,594,229,222,3
2215,4152,1840440269,5262,0,54,36,3400000000.0,2.0,72.0,171,47.22222222222222,288,54,594,229,222,3
2217,2433,1876858884,5876,0,76,41,3500000000.0,2.0,77.0,188,45.45454545454545,267,76,576,88,7,316
2218,2433,1876858884,5875,0,76,41,5000000000.0,2.0,77.0,188,64.93506493506493,267,76,576,88,7,316
2220,2433,1876858884,5675,0,76,41,3550000000.0,2.0,65.0,188,54.61538461538461,267,76,576,88,7,316
2221,4140,1035495961,10279,0,54,36,2900000000.0,2.0,70.0,251,41.42857142857143,513,54,594,229,1068,569
2222,4140,1035495961,10587,0,54,36,3900000000.0,2.0,70.0,251,55.71428571428572,513,54,594,229,1068,569
2223,4140,1035495961,3634,0,54,36,3400000000.0,2.0,70.0,251,48.57142857142857,513,54,594,229,1068,569
2224,4140,1035495961,7325,0,54,36,3700000000.0,2.0,71.0,251,52.11267605633803,1066,54,594,229,1068,569
2225,4140,1035495961,10190,0,54,36,3900000000.0,2.0,74.0,251,52.7027027027027,513,54,594,229,1068,569
2226,4140,1035495961,2614,0,54,36,4000000000.0,2.0,65.0,251,61.53846153846154,513,54,594,229,1068,569
2227,4140,1035495961,2181,0,54,36,4000000000.0,2.0,65.0,251,61.53846153846154,1066,54,594,229,1068,569
2229,4140,1035495961,7163,0,54,36,3290000000.0,2.0,73.0,251,45.06849315068493,513,54,594,229,1068,569
2230,4140,1035495961,893,0,54,36,3900000000.0,2.0,65.0,251,60.0,513,54,594,229,1068,569
2231,4140,1035495961,461,0,54,36,4600000000.0,2.0,71.0,251,64.78873239436619,513,54,594,229,1068,569
2232,4140,1035495961,8325,0,54,36,3990000000.0,2.0,72.0,251,55.41666666666666,513,54,594,229,1068,569
2238,4140,1035495961,1504,0,54,36,4250000000.0,2.0,65.0,251,65.38461538461539,513,54,594,229,1068,569
2240,4140,1035495961,3622,0,54,36,4500000000.0,2.0,75.0,251,60.0,1066,54,594,229,1068,569
2242,4140,1035495961,8806,0,54,36,3930000000.0,2.0,68.0,251,57.794117647058826,513,54,594,229,1068,569
2243,4140,1035495961,10372,0,54,36,3915000000.0,2.0,71.0,251,55.140845070422536,513,54,594,229,1068,569
2244,4140,1035495961,10376,0,54,36,3910000000.0,2.0,71.0,251,55.070422535211264,513,54,594,229,1068,569
2245,4140,1035495961,10273,0,54,36,3100000000.0,2.0,52.0,251,59.61538461538461,513,54,594,229,1068,569
2246,4140,1035495961,583,0,54,36,3750000000.0,2.0,65.0,251,57.69230769230769,513,54,594,229,1068,569
2247,4140,1035495961,1240,0,54,36,3816000000.0,2.0,68.0,251,56.11764705882353,513,54,594,229,1068,569
2248,4140,1035495961,7531,0,54,36,3500000000.0,2.0,72.0,251,48.61111111111112,513,54,594,229,1068,569
2250,4140,1035495961,10315,0,54,36,4300000000.0,2.0,65.5,251,65.64885496183206,513,54,594,229,1068,569
2251,4140,1035495961,5125,0,54,36,1780000000.0,2.0,70.0,251,25.428571428571427,513,54,594,229,1068,569
2255,4140,1035495961,9232,0,54,36,3640000000.0,2.0,66.0,251,55.15151515151515,513,54,594,229,1068,569
2257,4140,1035495961,3922,0,54,36,3600000000.0,2.0,72.0,251,50.0,513,54,594,229,1068,569
2258,4140,1035495961,1087,0,54,36,3300000000.0,2.0,73.0,251,45.2054794520548,513,54,594,229,1068,569
2260,4140,1035495961,10272,0,54,36,3240000000.0,2.0,60.0,251,54.0,1060,54,594,229,1068,569
2262,4140,1035495961,4007,0,54,36,3250000000.0,2.0,52.0,251,62.5,1066,54,594,229,1068,569
2265,4140,1035495961,857,0,54,36,3100000000.0,2.0,73.0,251,42.465753424657535,513,54,594,229,1068,569
2266,4140,1035495961,6277,0,54,36,2800000000.0,2.0,71.0,251,39.436619718309856,513,54,594,229,1068,569
2274,4140,1035495961,875,0,54,36,3979000000.0,2.0,66.0,251,60.28787878787879,513,54,594,229,1068,569
2275,4140,1035495961,1140,0,54,36,3300000000.0,2.0,72.0,251,45.833333333333336,513,54,594,229,1068,569
2278,4140,1035495961,1665,0,54,36,4200000000.0,2.0,67.0,251,62.6865671641791,513,54,594,229,1068,569
2280,4140,1035495961,7242,0,54,36,3500000000.0,2.0,70.0,251,50.0,513,54,594,229,1068,569
2282,4140,1035495961,7193,0,54,36,3610000000.0,2.0,66.0,251,54.696969696969695,513,54,594,229,1068,569
2284,4138,1208735487,279,0,59,36,3050000000.0,2.0,75.0,32,40.66666666666666,853,59,54,229,665,90
2285,4138,1208735487,281,0,59,36,3888000000.0,2.0,78.0,32,49.84615384615385,853,59,54,229,665,90
2287,4138,1208735487,8993,0,59,36,3900000000.0,2.0,80.0,32,48.75,853,59,54,229,665,90
2289,4138,1208735487,8954,0,59,36,3280000000.0,2.0,79.0,32,41.51898734177215,853,59,54,229,665,90
2290,4138,1208735487,275,0,59,36,3500000000.0,2.0,78.0,32,44.87179487179487,853,59,54,229,665,90
2291,4138,1208735487,5026,0,59,36,2950000000.0,2.0,75.0,32,39.333333333333336,853,59,54,229,665,90
2293,4138,1208735487,2773,0,59,36,3960000000.0,2.0,82.0,32,48.29268292682927,853,59,54,229,665,90
2294,4138,1208735487,276,0,59,36,2980000000.0,2.0,75.0,32,39.73333333333333,853,59,54,229,665,90
2296,4138,1208735487,1310,0,59,36,2650000000.0,2.0,61.0,32,43.44262295081968,853,59,54,229,665,90
2298,4138,1208735487,2698,0,59,36,3030000000.0,2.0,75.0,32,40.4,853,59,54,229,665,90
2299,4138,1208735487,4616,0,59,36,4200000000.0,2.0,81.0,32,51.851851851851855,853,59,54,229,665,90
2300,4138,1208735487,688,0,59,36,3100000000.0,2.0,61.0,32,50.81967213114754,1180,59,54,229,665,90
2302,4138,1208735487,282,0,59,36,2680000000.0,2.0,75.0,32,35.733333333333334,853,59,54,229,665,90
2303,4138,1208735487,10364,0,59,36,3000000000.0,2.0,61.0,32,49.18032786885246,853,59,54,229,665,90
2304,4138,1208735487,5673,0,59,36,2950000000.0,2.0,75.0,32,39.333333333333336,853,59,54,229,665,90
2305,4138,1208735487,5672,0,59,36,3900000000.0,2.0,75.0,32,52.0,853,59,54,229,665,90
2306,4138,1208735487,2336,0,59,36,3050000000.0,2.0,75.0,32,40.66666666666666,853,59,54,229,665,90
2307,4138,1208735487,675,0,59,36,2400000000.0,2.0,56.0,32,42.85714285714285,853,59,54,229,665,90
2308,4138,1208735487,134,0,59,36,3000000000.0,2.0,75.0,32,40.0,853,59,54,229,665,90
2309,4138,1208735487,9153,0,59,36,3100000000.0,2.0,56.0,32,55.35714285714285,1180,59,54,229,665,90
2310,4138,1208735487,2055,0,59,36,3100000000.0,2.0,75.0,32,41.333333333333336,853,59,54,229,665,90
2311,4138,1208735487,6473,0,59,36,2800000000.0,2.0,75.0,32,37.333333333333336,853,59,54,229,665,90
2314,4138,1208735487,6947,0,59,36,4033473000.0,2.0,80.0,32,50.4184125,853,59,54,229,665,90
2315,4138,1208735487,6948,0,59,36,4033473000.0,2.0,80.0,32,50.4184125,853,59,54,229,665,90
2316,4138,1208735487,9722,0,59,36,3300000000.0,2.0,75.0,32,44.0,853,59,54,229,665,90
2317,4138,1208735487,627,0,59,36,4100000000.0,2.0,80.0,32,51.25,1180,59,54,229,665,90
2318,4138,1208735487,133,0,59,36,2940000000.0,2.0,75.0,32,39.2,853,59,54,229,665,90
2319,4138,1208735487,3224,0,59,36,3200000000.0,2.0,75.0,32,42.66666666666666,853,59,54,229,665,90
2320,4138,1208735487,7985,0,59,36,3960000000.0,2.0,80.0,32,49.5,853,59,54,229,665,90
2321,4138,1208735487,2909,0,59,36,3200000000.0,2.0,75.0,32,42.66666666666666,853,59,54,229,665,90
2322,4138,1208735487,5448,0,59,36,3800000000.0,2.0,80.0,32,47.5,853,59,54,229,665,90
2323,4138,1208735487,6013,0,59,36,3400000000.0,2.0,56.0,32,60.71428571428572,853,59,54,229,665,90
2324,4138,1208735487,2955,0,59,36,3100000000.0,2.0,75.0,32,41.333333333333336,853,59,54,229,665,90
2325,4138,1208735487,5170,0,59,36,3969000000.0,2.0,81.0,32,49.0,853,59,54,229,665,90
2326,4138,1208735487,5867,0,59,36,3900000000.0,2.0,78.0,32,50.0,853,59,54,229,665,90
2327,4138,1208735487,687,0,59,36,3050000000.0,2.0,75.0,32,40.66666666666666,853,59,54,229,665,90
2328,4138,1208735487,5146,0,59,36,3200000000.0,2.0,63.0,32,50.79365079365079,853,59,54,229,665,90
2331,4138,1208735487,9624,0,59,36,3646500000.0,2.0,81.0,32,45.01851851851852,853,59,54,229,665,90
2332,4138,1208735487,10363,0,59,36,3050000000.0,2.0,61.0,32,50.0,853,59,54,229,665,90
2333,4138,1208735487,2053,0,59,36,3030000000.0,2.0,75.0,32,40.4,853,59,54,229,665,90
2335,4138,1208735487,2335,0,59,36,3050000000.0,2.0,75.0,32,40.66666666666666,853,59,54,229,665,90
2336,4138,1208735487,2956,0,59,36,3132000000.0,2.0,62.0,32,50.516129032258064,853,59,54,229,665,90
2337,4138,1208735487,280,0,59,36,3950000000.0,2.0,80.0,32,49.375,853,59,54,229,665,90
2341,4138,1208735487,242,0,59,36,3250000000.0,2.0,75.0,32,43.333333333333336,853,59,54,229,665,90
2342,4138,1208735487,1513,0,59,36,2500000000.0,2.0,56.0,32,44.642857142857146,853,59,54,229,665,90
