projectid,project_oid,subject,body,category,category_name,area,area_name,region,region_name,company_ad,price,rooms,size,ward,ward_name,price_million_per_m2,location,longitude,latitude,zero_deposit,street_name,area_v2,web_url,facilities_key,surrounding_key,investor_id,investor_name
420,318259217,9246,139,1010,0,103,55,13,36,True,2800000000.0,2.0,88.0,9450.0,20,31.818181818181817,335,106.6692,10.7361,False,782,55,469,577,191,505,303
420,318259217,7407,138,1010,0,103,55,13,36,True,2750000000.0,2.0,88.0,9450.0,20,31.25,334,106.6691,10.7361,False,782,55,469,577,191,505,303
420,318259217,5626,10274,1010,0,103,55,13,36,True,3600000000.0,3.0,103.6998,9450.0,20,34.71559250837514,335,106.6692,10.7361,False,782,55,469,577,191,505,303
420,318259217,3603,235,1010,0,103,55,13,36,True,1270000000.0,2.0,10.0,9450.0,20,127.0,336,106.6693,10.7361,False,782,55,469,577,191,505,303
1815,28332242,3149,6547,1010,0,86,67,12,11,True,4650000000.0,3.0,136.0,260.0,263,34.19117647058823,1720,105.7956,20.985,False,474,67,1064,366,191,427,602
1815,28332242,4422,3337,1010,0,86,67,12,11,True,4700000000.0,4.0,130.0,260.0,263,36.15384615384615,1720,105.7956,20.985,False,474,67,1064,366,191,427,602
1815,28332242,3150,6548,1010,0,86,67,12,11,True,4750000000.0,4.0,136.0,260.0,263,34.9264705882353,1720,105.7956,20.985,False,474,67,1064,366,191,427,602
1852,1210450953,6192,8765,1040,3,119,110,13,36,False,7176000000.0,2.289795498920974,138.0,9262.0,159,52.0,889,106.7995,10.8049,False,201,110,1250,404,187,369,343
1852,1210450953,3435,6770,1040,3,119,110,13,36,True,5500000000.0,2.289795498920974,96.0,9262.0,159,57.29166666666666,890,106.7996,10.8049,False,201,110,1250,404,187,369,343
1852,1210450953,356,1095,1040,3,119,110,13,36,True,6100000000.0,2.289795498920974,114.0,9262.0,159,53.50877192982456,889,106.7995,10.8049,False,201,110,1250,404,187,369,343
1852,1210450953,316,1055,1020,1,119,110,13,36,True,11000000000.0,4.0,150.0,9262.0,159,73.33333333333333,890,106.7996,10.8049,False,201,110,1250,404,187,369,343
2799,1713371786,6242,8306,1040,3,102,54,13,36,True,19000000000.0,2.289795498920974,240.0,9472.0,165,79.16666666666667,265,106.739,10.7287,False,262,54,643,102,145,952,223
2799,1713371786,6186,9893,1040,3,102,54,13,36,True,20000000000.0,2.289795498920974,200.0,9472.0,165,100.0,268,106.73916,10.72889,False,262,54,643,102,145,952,223
1798,821487059,6542,3480,1010,0,101,53,13,36,True,1980000000.0,2.0,62.0,9427.0,4,31.93548387096774,465,106.6284,10.7538,False,13,53,250,148,107,364,619
1793,390591364,6539,5379,1010,0,115,1,13,36,True,1700000000.0,3.0,99.0,9518.0,364,17.171717171717173,167,106.6441,10.7109,False,483,1,1177,411,225,405,645
2846,1877185099,4222,722,1020,1,86,67,12,11,True,42000000000.0,5.0,190.0,259.0,138,221.05263157894737,1702,105.7838,20.9804,False,428,67,803,255,184,847,237
2846,1877185099,1810,723,1020,1,86,67,12,11,True,48000000000.0,6.0,250.0,259.0,138,192.0,1702,105.7838,20.9804,False,428,67,803,255,184,847,237
2846,1877185099,8077,373,1030,2,86,67,12,11,True,15500000000.0,2.289795498920974,70.0,259.0,138,221.42857142857144,1706,105.78399,20.98042,False,428,67,803,255,184,847,237
2607,1734831690,2982,5695,1020,1,121,72,12,11,True,22000000000.0,4.0,108.0,207.0,137,203.7037037037037,1773,105.7819,21.0023,False,427,72,696,509,129,1344,301
238,1303255419,4107,3085,1030,2,86,67,12,11,False,36666000000.0,2.289795498920974,1358.0,264.0,115,27.0,1639,105.7425,20.9596,False,385,67,184,128,109,235,12
3267,884628966,8256,2675,1040,3,13,23,2,42,True,950000000.0,2.289795498920974,100.0,9131.0,350,9.5,112,106.9345,10.6796,False,378,23,718,509,203,40,293
3309,484377448,979,8141,1040,3,16,127,3,27,True,3500000000.0,2.289795498920974,220.0,6981.0,288,15.909090909090908,1507,108.2891,15.8788,False,877,127,751,577,225,1477,69
3309,484377448,3463,8288,1040,3,16,127,3,27,True,1950000000.0,2.289795498920974,151.0,6981.0,288,12.913907284768213,1507,108.2891,15.8788,False,877,127,751,577,225,1477,69
2636,1614500601,6756,886,1020,1,44,98,7,16,True,2700000000.0,2.0,50.0,7609.0,264,54.0,1488,109.221,12.2962,False,586,98,724,105,191,1350,254
2636,1614500601,3217,5665,1020,1,44,98,7,16,False,730000000.0,1.0,46.0,7609.0,264,15.869565217391305,1487,109.221,12.2961,False,586,98,724,105,191,1350,254
2032,532944773,10274,10016,1010,0,106,48,13,36,True,8100000000.0,3.0,147.0,9380.0,6,55.10204081632653,506,106.6591,10.7587,False,387,48,1153,409,122,108,29
2032,532944773,796,1357,1010,0,106,48,13,36,True,5600000000.0,2.0,116.0,9380.0,6,48.27586206896552,509,106.6591,10.7589,False,387,48,1153,409,122,108,29
2032,532944773,10285,10015,1010,0,106,48,13,36,True,5700000000.0,2.0,116.0,9380.0,6,49.13793103448276,509,106.6591,10.7589,False,387,48,1153,409,122,108,29
2032,532944773,5716,4561,1010,0,106,48,13,36,True,5800000000.0,2.0,116.0,9380.0,6,50.0,507,106.6591,10.7588,False,387,48,1153,409,122,108,29
2032,532944773,1040,5880,1010,0,106,48,13,36,False,1499000000.0,2.0,10.0,9380.0,6,149.9,507,106.6591,10.7588,False,965,48,1153,409,122,108,29
1810,1610702471,2157,8999,1010,0,112,79,13,36,True,3090000000.0,2.0,92.0,9313.0,6,33.58695652173913,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,7636,6129,1010,0,112,79,13,36,True,2700000000.0,2.0,87.0,9313.0,6,31.03448275862069,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,9175,8425,1010,0,112,79,13,36,True,2650000000.0,2.0,80.0,9313.0,6,33.125,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,2482,8996,1010,0,112,79,13,36,True,2980000000.0,2.0,91.0,9313.0,6,32.747252747252745,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,2481,8995,1010,0,112,79,13,36,True,2980000000.0,2.0,91.0,9313.0,6,32.747252747252745,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,6948,9008,1010,0,112,79,13,36,True,1550000000.0,2.0,10.0,9313.0,6,155.0,1009,106.637,10.8203,False,1000,79,1003,293,191,812,489
1810,1610702471,4496,3468,1010,0,112,79,13,36,False,2500000000.0,2.0,70.0,9313.0,6,35.714285714285715,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,7117,5293,1010,0,112,79,13,36,True,2700000000.0,2.0,87.0,9313.0,6,31.03448275862069,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1810,1610702471,3940,9000,1010,0,112,79,13,36,True,1622000000.0,2.0,92.0,9313.0,6,17.630434782608695,1009,106.637,10.8203,False,1000,79,1003,293,191,812,489
1810,1610702471,3469,3985,1010,0,112,79,13,36,True,1620000000.0,2.0,10.0,9313.0,6,162.0,1009,106.637,10.8203,False,463,79,1003,293,191,812,489
1878,501713539,6438,5014,1010,0,102,54,13,36,True,1600000000.0,2.0,55.0,9466.0,246,29.09090909090909,481,106.7429,10.7558,False,765,54,85,433,177,665,90
1878,501713539,5261,8208,1010,0,102,54,13,36,True,2650000000.0,2.0,75.0,9466.0,246,35.333333333333336,480,106.7428,10.7558,False,765,54,85,433,177,665,90
1878,501713539,6440,5013,1010,0,102,54,13,36,True,1750000000.0,1.0,50.0,9466.0,246,35.0,481,106.7429,10.7558,False,765,54,85,433,177,665,90
1878,501713539,6441,3434,1010,0,102,54,13,36,True,1795000000.0,1.0,50.0,9466.0,246,35.9,482,106.743,10.7558,False,765,54,85,433,177,665,90
1878,501713539,2142,9748,1010,0,102,54,13,36,True,2550000000.0,2.0,75.0,9466.0,246,34.0,479,106.7425,10.7558,False,330,54,85,433,177,665,90
1878,501713539,2587,382,1010,0,102,54,13,36,True,2700000000.0,2.0,77.0,9466.0,246,35.064935064935064,401,106.7313,10.7447,False,888,54,85,433,177,665,90
446,1740228267,5815,5598,1010,0,119,110,13,36,True,2300000000.0,2.0,88.0,9242.0,193,26.13636363636364,1173,106.7391,10.8606,False,919,110,1088,76,87,9,521
446,1740228267,9469,5132,1010,0,119,110,13,36,True,2150000000.0,2.0,74.0,9242.0,193,29.054054054054053,1173,106.7391,10.8606,False,226,110,1088,76,87,9,521
1636,1769506641,879,9206,1010,0,99,51,13,36,False,1488000000.0,2.0,10.0,9400.0,23,148.8,556,106.7073,10.7652,False,270,51,119,504,189,420,278
1813,201604272,6517,6512,1010,0,76,65,12,11,False,5500000000.0,3.0,100.0,103.0,227,55.0,1734,105.8488,20.9913,False,19,65,163,177,135,235,12
1784,323999757,1529,6413,1010,0,108,59,13,36,False,2200000000.0,2.0,78.0,9462.0,250,28.205128205128204,455,106.5905,10.7531,False,973,59,106,290,123,273,24
1698,1314519031,1531,1745,1010,0,102,54,13,36,True,6500000000.0,3.0,106.0,9473.0,240,61.320754716981135,226,106.7087,10.7255,False,494,54,936,364,186,1192,360
1766,187704307,10176,2154,1010,0,17,68,3,41,True,2350000000.0,1.0,35.0,6872.0,105,67.14285714285714,1568,108.2212,16.0713,False,309,68,232,367,11,353,622
3265,1192085956,2260,1864,1010,0,119,110,13,36,False,1645000000.0,3.0,10.0,9341.0,35,164.5,910,106.7514,10.8071,False,1069,110,116,83,63,1257,341
3265,1192085956,3519,4430,1010,0,119,110,13,36,True,4650000000.0,3.0,106.0,9341.0,35,43.86792452830189,910,106.7514,10.8071,False,1069,110,116,83,63,1257,341
3265,1192085956,2301,4457,1010,0,119,110,13,36,True,3950000000.0,2.0,90.0,9341.0,35,43.888888888888886,910,106.7514,10.8071,False,166,110,116,83,63,1257,341
1760,859498389,4192,209,1010,0,96,46,13,36,False,7200000000.0,2.0,80.0,9219.0,55,90.0,666,106.6956,10.7802,False,466,46,1027,95,55,1023,525
1943,786126674,918,2374,1010,0,112,79,13,36,True,1380000000.0,2.0,69.0,9308.0,1,20.0,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,6448,1894,1010,0,112,79,13,36,True,3650000000.0,3.0,87.0,9308.0,1,41.95402298850575,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,2313,1895,1010,0,112,79,13,36,True,2800000000.0,2.0,70.0,9308.0,1,40.0,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,6449,5218,1010,0,112,79,13,36,True,1800000000.0,2.0,54.0,9308.0,1,33.333333333333336,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,2314,1897,1010,0,112,79,13,36,True,2550000000.0,2.0,60.0,9308.0,1,42.5,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,10185,9927,1010,0,112,79,13,36,True,2850000000.0,2.0,60.0,9308.0,1,47.5,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,6636,1894,1010,0,112,79,13,36,True,3650000000.0,3.0,87.0,9308.0,1,41.95402298850575,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,1758,3975,1010,0,112,79,13,36,True,6500000000.0,3.0,93.0,9308.0,1,69.89247311827957,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,8350,8608,1010,0,112,79,13,36,True,1480000000.0,2.0,10.0,9308.0,1,148.0,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,10217,9725,1010,0,112,79,13,36,True,2400000000.0,1.0,50.0,9308.0,1,48.0,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,1895,6117,1010,0,112,79,13,36,True,1900000000.0,2.0,58.0,9308.0,1,32.758620689655174,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,8996,2942,1010,0,112,79,13,36,True,1850000000.0,2.0,20.0,9308.0,1,92.5,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,4418,5015,1010,0,112,79,13,36,True,1800000000.0,2.0,54.0,9308.0,1,33.333333333333336,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,1900,9726,1010,0,112,79,13,36,True,2430000000.0,1.0,50.0,9308.0,1,48.6,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,10216,9727,1010,0,112,79,13,36,True,2400000000.0,1.0,50.0,9308.0,1,48.0,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,4736,3923,1010,0,112,79,13,36,True,2650000000.0,2.0,60.0,9308.0,1,44.16666666666666,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,686,1246,1010,0,112,79,13,36,True,2700000000.0,3.0,80.0,9308.0,1,33.75,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,687,1247,1010,0,112,79,13,36,True,2400000000.0,3.0,80.0,9308.0,1,30.0,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,6635,5544,1010,0,112,79,13,36,True,2680000000.0,2.0,60.0,9308.0,1,44.66666666666666,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,2312,1896,1010,0,112,79,13,36,False,2400000000.0,3.0,96.0,9308.0,1,25.0,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,6292,3555,1010,0,112,79,13,36,False,4800000000.0,2.0,107.0,9308.0,1,44.85981308411215,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,4812,195,1010,0,112,79,13,36,False,4800000000.0,2.0,107.0,9308.0,1,44.85981308411215,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,8559,6206,1030,2,112,79,13,36,False,220000000.0,2.289795498920974,68.0,9308.0,1,3.235294117647059,711,106.6472,10.7873,False,945,79,45,137,186,1126,620
1943,786126674,4811,737,1010,0,112,79,13,36,False,5000000000.0,2.0,107.0,9308.0,1,46.728971962616825,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,2311,4051,1010,0,112,79,13,36,True,1800000000.0,2.0,45.0,9308.0,1,40.0,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,4454,3395,1010,0,112,79,13,36,False,5000000000.0,2.0,107.0,9308.0,1,46.728971962616825,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1943,786126674,4833,4052,1010,0,112,79,13,36,False,2050000000.0,2.0,54.0,9308.0,1,37.96296296296296,711,106.6472,10.7873,False,323,79,45,137,186,1126,620
1875,1910844246,9467,4224,1010,0,118,22,13,36,True,2900000000.0,3.0,115.0,9526.0,371,25.217391304347824,143,106.7126,10.7038,False,455,22,888,350,172,516,240
1875,1910844246,10258,9865,1010,0,118,22,13,36,False,2500000000.0,2.0,95.0,9526.0,371,26.31578947368421,143,106.7126,10.7038,False,455,22,888,350,172,516,240
1875,1910844246,2433,5051,1010,0,118,22,13,36,True,2850000000.0,3.0,121.0,9526.0,371,23.553719008264466,143,106.7126,10.7038,False,455,22,888,350,172,516,240
1875,1910844246,3173,2501,1010,0,118,22,13,36,True,2450000000.0,2.0,99.0,9526.0,371,24.747474747474747,143,106.7126,10.7038,False,455,22,888,350,172,516,240
1875,1910844246,9476,4694,1010,0,118,22,13,36,False,3300000000.0,3.0,126.0,9526.0,371,26.19047619047619,144,106.7127,10.7038,False,455,22,888,350,172,516,240
1875,1910844246,8347,7406,1010,0,118,22,13,36,False,5000000000.0,4.0,250.0,9526.0,371,20.0,143,106.7126,10.7038,False,455,22,888,350,172,516,240
1850,1518989551,7906,10316,1010,0,99,51,13,36,False,1525000000.0,2.0,75.0,9410.0,0,20.33333333333333,474,106.6908,10.7554,False,96,51,217,89,225,569,346
1850,1518989551,10019,2897,1010,0,99,51,13,36,True,2650000000.0,1.0,57.0,9410.0,0,46.49122807017544,476,106.6908,10.7555,False,206,51,217,89,225,569,346
1750,1893499395,1438,5345,1010,0,107,49,13,36,True,1780000000.0,2.0,70.16,9234.0,223,25.370581527936142,1141,106.6235,10.8486,False,616,49,174,184,182,421,19
1750,1893499395,5269,5402,1010,0,107,49,13,36,False,1800000000.0,1.0,50.0,9234.0,223,36.0,1140,106.6234,10.8486,False,616,49,174,184,182,421,19
2570,418495007,9773,6415,1040,3,11,0,2,2,False,400000000.0,2.289795498920974,200.0,8893.0,342,2.0,1439,106.6161,11.1978,False,838,0,759,509,191,591,17
2570,418495007,2960,8791,1040,3,11,0,2,2,False,1200000000.0,2.289795498920974,150.0,8893.0,342,8.0,1437,106.6159,11.1976,False,838,0,759,509,191,591,17
2570,418495007,9819,9735,1040,3,11,0,2,2,False,900000000.0,2.289795498920974,150.0,8893.0,342,6.0,1438,106.616,11.1977,False,359,0,759,509,191,591,17
2570,418495007,6777,8780,1040,3,11,0,2,2,False,1250000000.0,2.289795498920974,100.0,8893.0,342,12.5,1438,106.616,11.1977,False,359,0,759,509,191,591,17
1284,401519537,1873,5365,1010,0,102,54,13,36,True,3920000000.0,3.0,119.0,9475.0,164,32.94117647058823,173,106.7373,10.7142,False,275,54,239,320,122,941,558
1284,401519537,1874,5366,1010,0,102,54,13,36,True,2800000000.0,2.0,90.0,9475.0,164,31.11111111111111,172,106.7372,10.7142,False,275,54,239,320,122,941,558
379,1630135486,1219,1907,1010,0,110,64,13,36,True,4000000000.0,2.0,93.0,9270.0,1,43.01075268817204,1076,106.6711,10.8331,False,523,64,265,577,182,832,510
2168,294711181,1426,8407,1010,0,121,72,12,11,False,5000000000.0,3.0,110.0,204.0,143,45.45454545454545,1813,105.7807,21.0196,False,577,72,730,352,187,795,447
2168,294711181,1370,4026,1010,0,121,72,12,11,True,5000000000.0,3.0,109.0,204.0,143,45.87155963302752,1812,105.7807,21.0195,False,577,72,730,352,187,795,447
2168,294711181,5814,5299,1010,0,121,72,12,11,False,5188000000.0,3.0,103.0,204.0,143,50.36893203883495,1814,105.7807,21.0197,False,577,72,730,352,187,795,447
2168,294711181,4099,3082,1010,0,121,72,12,11,True,4950000000.0,3.0,105.0,204.0,143,47.142857142857146,1813,105.7807,21.0196,False,577,72,730,352,187,795,447
2168,294711181,4444,8174,1010,0,121,72,12,11,False,3135000000.0,2.0,57.0,204.0,143,55.0,1813,105.7807,21.0196,False,577,72,730,352,187,795,447
2340,462238097,8972,308,1010,0,86,67,12,11,True,3100000000.0,2.0,95.0,263.0,185,32.63157894736842,1663,105.7702,20.9665,False,606,67,70,577,186,274,25
2340,462238097,1839,744,1010,0,86,67,12,11,False,5136000000.0,3.0,214.0,263.0,185,24.0,1663,105.7702,20.9665,False,606,67,70,577,186,274,25
2085,2024631456,2465,2003,1010,0,119,110,13,36,False,3600000000.0,1.0,103.0,9341.0,35,34.95145631067961,865,106.7537,10.8018,False,786,110,941,244,187,394,640
2085,2024631456,2465,2004,1010,0,119,110,13,36,False,3600000000.0,2.0,103.0,9341.0,35,34.95145631067961,865,106.7537,10.8018,False,786,110,941,244,187,394,640
1832,1400519645,4515,8603,1010,0,79,62,12,11,True,6100000000.0,3.0,125.0,58.0,73,48.8,1862,105.7916,21.0359,False,231,62,1238,247,191,1059,563
2634,1921990367,9826,8249,1040,3,89,14,12,11,False,2650000000.0,2.289795498920974,54.0,375.0,321,49.07407407407408,1797,105.7201,21.0107,False,162,14,733,577,191,795,447
4011,1513560462,1842,292,1010,0,80,66,12,11,True,3280000000.0,3.0,87.0,109.0,295,37.70114942528736,1698,105.8188,20.98,False,1180,66,197,577,225,40,293
4011,1513560462,2902,322,1010,0,80,66,12,11,True,3589000000.0,2.0,80.0,109.0,295,44.8625,1697,105.8188,20.9799,False,1162,66,197,577,225,40,293
1780,686239937,9181,8472,1010,0,102,54,13,36,True,8300000000.0,3.0,126.0,9473.0,240,65.87301587301587,239,106.7246,10.7261,False,145,54,393,470,191,1192,360
2175,553416186,8102,6174,1020,1,115,1,13,36,True,24000000000.0,4.0,200.0,9517.0,330,120.0,245,106.6681,10.7262,False,186,1,651,64,122,927,482
2175,553416186,1663,9144,1020,1,115,1,13,36,True,26000000000.0,11.0,100.0,9517.0,330,260.0,245,106.6681,10.7262,False,186,1,651,64,122,927,482
2175,553416186,3289,5857,1020,1,115,1,13,36,False,16500000000.0,4.0,100.0,9517.0,330,165.0,243,106.6679,10.7262,False,186,1,651,64,122,927,482
2175,553416186,3441,6175,1020,1,115,1,13,36,True,13500000000.0,5.0,100.0,9517.0,330,135.0,244,106.668,10.7262,False,186,1,651,64,122,927,482
2175,553416186,4121,2527,1020,1,115,1,13,36,True,18000000000.0,5.0,100.0,9517.0,330,180.0,244,106.668,10.7262,False,186,1,651,64,122,927,482
2175,553416186,2965,6173,1020,1,115,1,13,36,True,22500000000.0,4.0,200.0,9517.0,330,112.5,244,106.668,10.7262,False,186,1,651,64,122,927,482
2175,553416186,3262,2557,1020,1,115,1,13,36,True,16500000000.0,5.0,100.0,9517.0,330,165.0,244,106.668,10.7262,False,186,1,651,64,122,927,482
2175,553416186,1751,8743,1040,3,115,1,13,36,False,13500000000.0,2.289795498920974,100.0,9517.0,330,135.0,243,106.6679,10.7262,False,186,1,651,64,122,927,482
2175,553416186,1337,1645,1020,1,115,1,13,36,False,38000000000.0,8.0,700.0,9517.0,330,54.285714285714285,244,106.668,10.7262,False,186,1,651,64,122,927,482
259,28356006,1549,4526,1010,0,77,78,12,11,False,8800000000.0,3.0,155.1999,118.0,152,56.701067462028,1786,105.8048,21.0052,False,278,78,187,577,109,1012,579
259,28356006,4025,7380,1010,0,77,78,12,11,True,8700000000.0,3.0,156.0,118.0,152,55.76923076923077,1786,105.8048,21.0052,False,278,78,187,577,109,1012,579
1797,2040568768,6531,5358,1010,0,102,54,13,36,True,4700000000.0,5.0,220.0,9469.0,235,21.363636363636363,443,106.6989,10.7516,False,750,54,483,290,189,516,240
1797,2040568768,5630,5563,1010,0,102,54,13,36,True,2500000000.0,2.0,94.0,9469.0,235,26.595744680851062,443,106.6989,10.7516,False,750,54,483,290,189,516,240
1686,508526147,9345,7393,1020,1,108,59,13,36,True,6500000000.0,5.0,88.0,9464.0,31,73.86363636363636,446,106.5884,10.7527,False,745,59,591,541,182,273,24
1725,1516324760,4199,197,1010,0,106,48,13,36,False,3700000000.0,3.0,90.0,9380.0,6,41.11111111111112,651,106.6559,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,4816,6521,1010,0,106,48,13,36,False,3750000000.0,3.0,90.0,9380.0,6,41.66666666666666,651,106.6559,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,2536,198,1010,0,106,48,13,36,False,3750000000.0,3.0,90.0,9380.0,6,41.66666666666666,651,106.6559,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,802,1362,1010,0,106,48,13,36,True,3900000000.0,3.0,100.0,9380.0,6,39.0,650,106.6558,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,801,1361,1010,0,106,48,13,36,True,3900000000.0,3.0,100.0,9380.0,6,39.0,651,106.6559,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,4200,198,1010,0,106,48,13,36,False,3750000000.0,3.0,89.0,9380.0,6,42.13483146067416,650,106.6558,10.7776,False,404,48,112,331,117,9,521
1725,1516324760,2537,627,1010,0,106,48,13,36,False,3750000000.0,3.0,90.0,9380.0,6,41.66666666666666,650,106.6558,10.7776,False,404,48,112,331,117,9,521
1626,773497807,5435,2240,1010,0,106,48,13,36,True,2700000000.0,2.0,65.0,9380.0,6,41.53846153846154,604,106.6528,10.7722,False,467,48,240,509,191,165,468
1626,773497807,1875,5034,1010,0,106,48,13,36,True,2450000000.0,2.0,65.0,9380.0,6,37.69230769230769,604,106.6528,10.7722,False,467,48,240,509,191,165,468
1626,773497807,4189,6575,1010,0,106,48,13,36,False,2600000000.0,2.0,65.0,9380.0,6,40.0,600,106.6528,10.7721,False,467,48,240,509,191,165,468
1626,773497807,6484,6517,1010,0,106,48,13,36,False,2600000000.0,2.0,65.0,9380.0,6,40.0,600,106.6528,10.7721,False,467,48,240,509,191,165,468
2067,1889384342,1128,1192,1010,0,27,61,5,10,True,1350000000.0,3.0,109.5,10761.0,171,12.32876712328767,1,105.7967,10.0065,False,606,61,1104,241,123,516,240
2067,1889384342,5394,4395,1010,0,27,61,5,10,False,1650000000.0,3.0,110.0,10761.0,171,15.0,1,105.7967,10.0065,False,606,61,1104,241,123,516,240
4029,1648807576,8989,365,1010,0,86,67,12,11,True,2950000000.0,2.0,75.0,258.0,147,39.333333333333336,1675,105.7805,20.971,False,474,67,208,577,225,1062,566
2215,459573058,3027,5723,1040,3,102,54,13,36,True,60000000000.0,2.289795498920974,216.0,9474.0,239,277.77777777777777,270,106.7034,10.729,False,483,54,785,492,191,211,407
1734,1585013011,9377,9373,1010,0,110,64,13,36,False,2000000000.0,2.0,65.0,9265.0,8,30.76923076923077,1095,106.6776,10.8385,False,36,64,173,77,166,1029,87
1734,1585013011,6382,7504,1010,0,110,64,13,36,False,2000000000.0,2.0,62.0,9265.0,8,32.25806451612903,1094,106.6773,10.8385,False,36,64,173,77,166,1029,87
2830,1417703771,8076,7836,1020,1,102,54,13,36,True,20000000000.0,4.0,200.0,9466.0,246,100.0,392,106.73249,10.74379,False,747,54,880,131,209,665,90
2830,1417703771,4394,8764,1040,3,102,54,13,36,True,13800000000.0,2.289795498920974,120.0,9466.0,246,115.0,392,106.73249,10.74379,False,747,54,880,131,209,665,90
1660,1217264073,8560,5333,1010,0,100,52,13,36,True,2275000000.0,3.0,10.0,9420.0,2,227.5,461,106.6642,10.7534,False,151,52,1094,277,202,35,623
1660,1217264073,4202,205,1010,0,100,52,13,36,False,4400000000.0,2.0,86.0,9420.0,2,51.16279069767442,461,106.6642,10.7534,False,783,52,1094,277,202,35,623
1660,1217264073,6504,5321,1010,0,100,52,13,36,True,5300000000.0,3.0,100.0,9420.0,2,53.0,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,6504,5322,1010,0,100,52,13,36,True,5300000000.0,3.0,100.0,9420.0,2,53.0,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,3897,246,1010,0,100,52,13,36,True,1625000000.0,2.0,10.0,9420.0,2,162.5,461,106.6642,10.7534,False,151,52,1094,277,202,35,623
1660,1217264073,6341,3531,1010,0,100,52,13,36,False,4500000000.0,3.0,163.0,9420.0,2,27.607361963190183,461,106.6642,10.7534,False,783,52,1094,277,202,35,623
1660,1217264073,8807,2070,1010,0,100,52,13,36,True,1576000000.0,2.0,84.0,9420.0,2,18.761904761904763,461,106.6642,10.7534,False,151,52,1094,277,202,35,623
1660,1217264073,8584,714,1010,0,100,52,13,36,False,1480000000.0,2.0,10.0,9420.0,2,148.0,461,106.6642,10.7534,False,783,52,1094,277,202,35,623
1660,1217264073,6505,5323,1010,0,100,52,13,36,True,4500000000.0,2.0,83.0,9420.0,2,54.21686746987952,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,8531,248,1010,0,100,52,13,36,True,1459000000.0,2.0,73.0,9420.0,2,19.98630136986301,461,106.6642,10.7534,False,151,52,1094,277,202,35,623
1660,1217264073,4763,8213,1010,0,100,52,13,36,False,4500000000.0,2.0,86.0,9420.0,2,52.325581395348834,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,2768,206,1010,0,100,52,13,36,False,4500000000.0,2.0,86.0,9420.0,2,52.325581395348834,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,4303,8214,1010,0,100,52,13,36,False,4600000000.0,2.0,86.0,9420.0,2,53.48837209302326,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
1660,1217264073,4203,6532,1010,0,100,52,13,36,False,4600000000.0,2.0,86.0,9420.0,2,53.48837209302326,460,106.6641,10.7533,False,783,52,1094,277,202,35,623
